!!SBtab SBtabVersion='1.0' Document='MODEL1507180055' TableType='Compartment' TableName='Compartment'
!ID	!Name	!Size	!Unit	!SBOTerm
c	cytosol	nan		
e	extracellular	nan		
g	Golgi	nan		
m	Mitochondria	nan		
l	l	nan		
n	Nucleus	nan		
p	periplasm	nan		
r	Endoplasmic reticulum	nan		
x	Glyoxysome	nan		

!!SBtab SBtabVersion='1.0' Document='MODEL1507180055' TableType='Compound' TableName='Compound'
!ID	!Name	!Location	!Charge	!IsConstant	!SBOTerm	!InitialConcentration	!hasOnlySubstanceUnits	!SBML:fbc:chemicalFormula	!SBML:fbc:charge
R_GP1Ctg	GP1Ctg	M_gp1c_hs_c <=> M_gp1c_hs_g					True		cobra_default_lb	cobra_default_ub
R_GPAM_hs	GPAM_hs	M_Rtotalcoa_c + M_glyc3p_c <=> M_alpa_hs_c + M_coa_c					False	G_14732	cobra_0_bound	cobra_default_ub
R_GPAMm_hs	GPAMm_hs	M_Rtotalcoa_m + M_glyc3p_m <=> M_alpa_hs_m + M_coa_m					False	G_14732	cobra_0_bound	cobra_default_ub
R_GPDDA1	GPDDA1	M_g3pc_c + M_h2o_c <=> M_chol_c + M_glyc3p_c + M_h_c					False		cobra_0_bound	cobra_default_ub
R_GPIAT	GPIAT	M_gpail_hs_c + M_pmtcoa_c <=> M_coa_c + M_gacpail_hs_c					False	G_70325	cobra_0_bound	cobra_default_ub
R_GPIDA2er	GPIDA2er	M_em2emgacpail_prot_hs_r + M_h2o_r <=> M_dem2emgacpail_prot_hs_r + M_h_r + M_hdca_r					False	G_241062	cobra_0_bound	cobra_default_ub
R_GPIDAer	GPIDAer	M_gpi_prot_hs_r + M_h2o_r <=> M_dgpi_prot_hs_r + M_h_r + M_hdca_r					False	G_241062	cobra_0_bound	cobra_default_ub
R_GPIMTer_L	GPIMTer_L	0.1 M_dolmanp_L_r + M_gacpail_hs_r <=> 0.1 M_dolp_L_r + M_h_r + M_mgacpail_hs_r					False	G_67556 FbcAnd G_72084	cobra_0_bound	cobra_default_ub
R_GPIMTer_U	GPIMTer_U	0.1 M_dolmanp_U_r + M_gacpail_hs_r <=> 0.1 M_dolp_U_r + M_h_r + M_mgacpail_hs_r					False	G_67556 FbcAnd G_72084	cobra_0_bound	cobra_default_ub
R_GQ1BALPHAte	GQ1BALPHAte	M_gq1balpha_hs_c <=> M_gq1balpha_hs_e					True		cobra_default_lb	cobra_default_ub
R_GQ1BALPHAtg	GQ1BALPHAtg	M_gq1balpha_hs_c <=> M_gq1balpha_hs_g					True		cobra_default_lb	cobra_default_ub
R_GQ1Bte	GQ1Bte	M_gq1b_hs_c <=> M_gq1b_hs_e					True		cobra_default_lb	cobra_default_ub
R_GQ1Btg	GQ1Btg	M_gq1b_hs_c <=> M_gq1b_hs_g					True		cobra_default_lb	cobra_default_ub
R_GRTT	GRTT	M_grdp_c + M_ipdp_c <=> M_frdp_c + M_ppi_c					False	G_14593	cobra_0_bound	cobra_default_ub
R_GRTTx	GRTTx	M_grdp_x + M_ipdp_x <=> M_frdp_x + M_ppi_x					False	G_110196	cobra_0_bound	cobra_default_ub
R_GSNKm	GSNKm	M_atp_m + M_gsn_m <=> M_adp_m + M_gmp_m + M_h_m					False		cobra_0_bound	cobra_default_ub
R_GSNt	GSNt	M_gsn_e <=> M_gsn_c					True	G_13340 FbcOr G_63959	cobra_default_lb	cobra_default_ub
R_GSNt4	GSNt4	M_gsn_e + M_na1_e <=> M_gsn_c + M_na1_c					False	G_269346 FbcOr G_114304	cobra_0_bound	cobra_default_ub
R_GSNt5	GSNt5	M_gsn_e + 2.0 M_na1_e <=> M_gsn_c + 2.0 M_na1_c					False	G_114304	cobra_0_bound	cobra_default_ub
R_GSNtl	GSNtl	M_gsn_l <=> M_gsn_c					True	G_71279	cobra_default_lb	cobra_default_ub
R_GSNtm	GSNtm	M_gsn_c <=> M_gsn_m					True	G_63959	cobra_default_lb	cobra_default_ub
R_GT1Ate	GT1Ate	M_gt1a_hs_c <=> M_gt1a_hs_e					True		cobra_default_lb	cobra_default_ub
R_GT1Atg	GT1Atg	M_gt1a_hs_c <=> M_gt1a_hs_g					True		cobra_default_lb	cobra_default_ub
R_GTHDH	GTHDH	M_dhdascb_c + 2.0 M_gthrd_c <=> M_ascb__L_c + M_gthox_c					False		cobra_0_bound	cobra_default_ub
R_GTHO	GTHO	M_gthox_c + M_h_c + M_nadph_c <=> 2.0 M_gthrd_c + M_nadp_c					False	G_14782	cobra_0_bound	cobra_default_ub
R_GTHOm	GTHOm	M_gthox_m + M_h_m + M_nadph_m <=> 2.0 M_gthrd_m + M_nadp_m					False	G_14782	cobra_0_bound	cobra_default_ub
R_GTHP	GTHP	2.0 M_gthrd_c + M_h2o2_c <=> M_gthox_c + 2.0 M_h2o_c					True	G_21672 FbcOr G_18477 FbcOr G_14776 FbcOr G_14775 FbcOr G_18477 FbcOr G_14775 FbcOr G_18477 FbcOr G_21672 FbcOr G_625249 FbcOr G_21672	cobra_default_lb	cobra_default_ub
R_GTHPe	GTHPe	2.0 M_gthrd_e + M_h2o2_e <=> M_gthox_e + 2.0 M_h2o_e					True	G_14778 FbcOr G_75512	cobra_default_lb	cobra_default_ub
R_GTHPm	GTHPm	2.0 M_gthrd_m + M_h2o2_m <=> M_gthox_m + 2.0 M_h2o_m					True	G_11757 FbcOr G_11757 FbcOr G_625249	cobra_default_lb	cobra_default_ub
R_GTHRDt	GTHRDt	M_atp_c + M_gthrd_c + M_h2o_c <=> M_adp_c + M_gthrd_m + M_h_c + M_pi_c					True		cobra_default_lb	cobra_default_ub
R_GTHRDtr	GTHRDtr	M_gthrd_c <=> M_gthrd_r					True		cobra_default_lb	cobra_default_ub
R_GTHS	GTHS	M_atp_c + M_glucys_c + M_gly_c <=> M_adp_c + M_gthrd_c + M_h_c + M_pi_c					False	G_14854	cobra_0_bound	cobra_default_ub
R_GTMLTe	GTMLTe	M_ala__L_c + M_gthrd_c <=> M_cgly_e + M_gluala_e					False	G_2679 FbcOr G_14598 FbcOr G_14598 FbcOr G_14598	cobra_0_bound	cobra_default_ub
R_GTPCI	GTPCI	M_gtp_c + M_h2o_c <=> M_ahdt_c + M_for_c + M_h_c					False	G_14528	cobra_0_bound	cobra_default_ub
R_GTPCIn	GTPCIn	M_gtp_n + M_h2o_n <=> M_ahdt_n + M_for_n + M_h_n					False	G_14528	cobra_0_bound	cobra_default_ub
R_GTPtn	GTPtn	M_gtp_c <=> M_gtp_n					True		cobra_default_lb	cobra_default_ub
R_GUACYC	GUACYC	M_gtp_c <=> M_35cgmp_c + M_ppi_c					False		cobra_0_bound	cobra_default_ub
R_GUAD	GUAD	M_gua_c + M_h2o_c + M_h_c <=> M_nh4_c + M_xan_c					False	G_14544	cobra_0_bound	cobra_default_ub
R_GUAPRT	GUAPRT	M_gua_c + M_prpp_c <=> M_gmp_c + M_ppi_c					False	G_15452	cobra_0_bound	cobra_default_ub
R_GUAt	GUAt	M_gua_e <=> M_gua_c					True	G_13340	cobra_default_lb	cobra_default_ub
R_GULLACter	GULLACter	M_gullac_c <=> M_gullac_r					False		cobra_0_bound	cobra_default_ub
R_GULN3D	GULN3D	M_guln_c + M_nad_c <=> M_3dhguln_c + M_h_c + M_nadh_c					True		cobra_default_lb	cobra_default_ub
R_GULNDer	GULNDer	M_glcur_r + M_h_r + M_nadph_r <=> M_guln_r + M_nadp_r					True		cobra_default_lb	cobra_default_ub
R_GULNter	GULNter	M_guln_r <=> M_guln_c					False		cobra_0_bound	cobra_default_ub
R_GUR1PP	GUR1PP	M_glcur1p_c + M_h2o_c <=> M_glcur_c + M_pi_c					False		cobra_0_bound	cobra_default_ub
R_GluForTx	GluForTx	M_forglu_c + M_h_c + M_thf_c <=> M_5forthf_c + M_glu__L_c					False	G_14317 FbcOr G_14317	cobra_0_bound	cobra_default_ub
R_H2CO3D	H2CO3D	M_co2_c + M_h2o_c <=> M_h2co3_c					True	G_12350 FbcOr G_76459 FbcOr G_71934 FbcOr G_12351 FbcOr G_12354 FbcOr G_23831 FbcOr G_12354 FbcOr G_76459 FbcOr G_12346 FbcOr G_230099 FbcOr G_12349	cobra_default_lb	cobra_default_ub
R_H2CO3D2	H2CO3D2	M_h_c + M_hco3_c <=> M_h2co3_c					True		cobra_default_lb	cobra_default_ub
R_H2CO3D2m	H2CO3D2m	M_h_m + M_hco3_m <=> M_h2co3_m					True		cobra_default_lb	cobra_default_ub
R_H2CO3Dm	H2CO3Dm	M_co2_m + M_h2o_m <=> M_h2co3_m					True	G_12352 FbcOr G_56078	cobra_default_lb	cobra_default_ub
R_H2ETer	H2ETer	M_mgacpail_hs_r + M_pe_hs_r <=> M_dag_hs_r + M_emgacpail_hs_r					False	G_27392 FbcOr G_27392	cobra_0_bound	cobra_default_ub
R_H2MTer_L	H2MTer_L	0.1 M_dolmanp_L_r + M_mgacpail_hs_r <=> 0.1 M_dolp_L_r + M_h_r + M_m2gacpail_hs_r					False	G_230801	cobra_0_bound	cobra_default_ub
R_H2MTer_U	H2MTer_U	0.1 M_dolmanp_U_r + M_mgacpail_hs_r <=> 0.1 M_dolp_U_r + M_h_r + M_m2gacpail_hs_r					False	G_230801	cobra_0_bound	cobra_default_ub
R_H2O2syn	H2O2syn	M_h_c + M_nadph_c + M_o2_c <=> M_h2o2_c + M_nadp_c					False	G_99439 FbcOr G_214593 FbcOr G_99439	cobra_0_bound	cobra_default_ub
R_H2O2t	H2O2t	M_h2o2_e <=> M_h2o2_c					True		cobra_default_lb	cobra_default_ub
R_H2O2tly	H2O2tly	M_h2o2_c <=> M_h2o2_l					True		cobra_default_lb	cobra_default_ub
R_H2O2tm	H2O2tm	M_h2o2_c <=> M_h2o2_m					True		cobra_default_lb	cobra_default_ub
R_H2O2tn	H2O2tn	M_h2o2_c <=> M_h2o2_n					True		cobra_default_lb	cobra_default_ub
R_H2O2tp	H2O2tp	M_h2o2_c <=> M_h2o2_x					True		cobra_default_lb	cobra_default_ub
R_H2Ot	H2Ot	M_h2o_e <=> M_h2o_c					True	G_20537	cobra_default_lb	cobra_default_ub
R_H2Oter	H2Oter	M_h2o_c <=> M_h2o_r					True		cobra_default_lb	cobra_default_ub
R_H2Otg	H2Otg	M_h2o_c <=> M_h2o_g					True		cobra_default_lb	cobra_default_ub
R_H2Otly	H2Otly	M_h2o_c <=> M_h2o_l					True		cobra_default_lb	cobra_default_ub
R_H2Otm	H2Otm	M_h2o_c <=> M_h2o_m					True	G_11833	cobra_default_lb	cobra_default_ub
R_H2Otn	H2Otn	M_h2o_n <=> M_h2o_c					True		cobra_default_lb	cobra_default_ub
R_H2Otp	H2Otp	M_h2o_c <=> M_h2o_x					True		cobra_default_lb	cobra_default_ub
R_H3ETer	H3ETer	M_m2gacpail_hs_r + M_pe_hs_r <=> M_dag_hs_r + M_memgacpail_hs_r					False	G_27392 FbcOr G_27392	cobra_0_bound	cobra_default_ub
R_H3MTer_L	H3MTer_L	0.1 M_dolmanp_L_r + M_m2gacpail_hs_r <=> 0.1 M_dolp_L_r + M_h_r + M_m3gacpail_hs_r					False	G_55981	cobra_0_bound	cobra_default_ub
R_H3MTer_U	H3MTer_U	0.1 M_dolmanp_U_r + M_m2gacpail_hs_r <=> 0.1 M_dolp_U_r + M_h_r + M_m3gacpail_hs_r					False	G_55981	cobra_0_bound	cobra_default_ub
R_H4ET3er	H4ET3er	M_m3gacpail_hs_r + M_pe_hs_r <=> M_dag_hs_r + M_em3gacpail_hs_r					False		cobra_0_bound	cobra_default_ub
R_H4ETer	H4ETer	M_m3gacpail_hs_r + M_pe_hs_r <=> M_dag_hs_r + M_m2emgacpail_hs_r					False	G_27392 FbcOr G_27392	cobra_0_bound	cobra_default_ub
R_H5MTer_L	H5MTer_L	0.1 M_dolmanp_L_r + M_emgacpail_hs_r <=> 0.1 M_dolp_L_r + M_h_r + M_memgacpail_hs_r					False	G_230801	cobra_0_bound	cobra_default_ub
R_H5MTer_U	H5MTer_U	0.1 M_dolmanp_U_r + M_emgacpail_hs_r <=> 0.1 M_dolp_U_r + M_h_r + M_memgacpail_hs_r					False	G_230801	cobra_0_bound	cobra_default_ub
R_H6_APOS_ET2er	H6_APOS_ET2er	M_em3gacpail_hs_r + M_pe_hs_r <=> M_dag_hs_r + M_emem2gacpail_hs_r					False		cobra_0_bound	cobra_default_ub
R_H6_APOS_ETer	H6_APOS_ETer	M_em3gacpail_hs_r + M_pe_hs_r <=> M_dag_hs_r + M_em2emgacpail_hs_r					False	G_27392 FbcOr G_27392	cobra_0_bound	cobra_default_ub
R_H6ET3er	H6ET3er	M_m2emgacpail_hs_r + M_pe_hs_r <=> M_dag_hs_r + M_em2emgacpail_hs_r					False		cobra_0_bound	cobra_default_ub
R_H6MTer_L	H6MTer_L	0.1 M_dolmanp_L_r + M_m2emgacpail_hs_r <=> 0.1 M_dolp_L_r + M_h_r + M_m3emgacpail_hs_r					False	G_239827	cobra_0_bound	cobra_default_ub
R_H6MTer_U	H6MTer_U	0.1 M_dolmanp_U_r + M_m2emgacpail_hs_r <=> 0.1 M_dolp_U_r + M_h_r + M_m3emgacpail_hs_r					False	G_239827	cobra_0_bound	cobra_default_ub
R_H7_APOS_ETer	H7_APOS_ETer	M_emem2gacpail_hs_r + M_pe_hs_r <=> M_dag_hs_r + M_gpi_hs_r					False	G_27392 FbcOr G_27392	cobra_0_bound	cobra_default_ub
R_H7_APOS_TAer	H7_APOS_TAer	M_em2emgacpail_hs_r + M_pre_prot_r <=> M_em2emgacpail_prot_hs_r + M_gpi_sig_r					False	G_329777 FbcAnd G_14731 FbcAnd G_228812 FbcAnd G_276846 FbcAnd G_78928	cobra_0_bound	cobra_default_ub
R_H7ET2er	H7ET2er	M_em2emgacpail_hs_r + M_pe_hs_r <=> M_dag_hs_r + M_gpi_hs_r					False		cobra_0_bound	cobra_default_ub
R_H7MTer_L	H7MTer_L	0.1 M_dolmanp_L_r + M_em2emgacpail_hs_r <=> 0.1 M_dolp_L_r + M_h_r + M_mem2emgacpail_hs_r					False	G_239827	cobra_0_bound	cobra_default_ub
R_H7MTer_U	H7MTer_U	0.1 M_dolmanp_U_r + M_em2emgacpail_hs_r <=> 0.1 M_dolp_U_r + M_h_r + M_mem2emgacpail_hs_r					False	G_239827	cobra_0_bound	cobra_default_ub
R_H8MTer_L	H8MTer_L	0.1 M_dolmanp_L_r + M_gpi_hs_r <=> 0.1 M_dolp_L_r + M_h_r + M_m_LPAREN_em_RPAREN_3gacpail_hs_r					False	G_239827	cobra_0_bound	cobra_default_ub
R_H8MTer_U	H8MTer_U	0.1 M_dolmanp_U_r + M_gpi_hs_r <=> 0.1 M_dolp_U_r + M_h_r + M_m_LPAREN_em_RPAREN_3gacpail_hs_r					False	G_239827	cobra_0_bound	cobra_default_ub
R_H8TAer	H8TAer	M_gpi_hs_r + M_pre_prot_r <=> M_gpi_prot_hs_r + M_gpi_sig_r					False	G_329777 FbcAnd G_14731 FbcAnd G_228812 FbcAnd G_276846 FbcAnd G_78928	cobra_0_bound	cobra_default_ub
R_HACD1m	HACD1m	M_aacoa_m + M_h_m + M_nadh_m <=> M_3hbcoa_m + M_nad_m					True		cobra_default_lb	cobra_default_ub
R_HACD1x	HACD1x	M_aacoa_x + M_h_x + M_nadh_x <=> M_3hbcoa_x + M_nad_x					True	G_74147 FbcOr G_15488	cobra_default_lb	cobra_default_ub
R_HACD9m	HACD9m	M_3hmbcoa_m + M_nad_m <=> M_2maacoa_m + M_h_m + M_nadh_m					True	G_15108	cobra_default_lb	cobra_default_ub
R_HAS1	HAS1	M_uacgam_c + M_udpglcur_c <=> 2.0 M_h_c + M_ha_pre1_e + 2.0 M_udp_c					False	G_15118 FbcOr G_15116 FbcOr G_15118 FbcOr G_15117	cobra_0_bound	cobra_default_ub
R_HAS2	HAS2	M_ha_pre1_e + M_uacgam_c + M_udpglcur_c <=> 2.0 M_h_c + M_ha_e + 2.0 M_udp_c					False	G_15118 FbcOr G_15116 FbcOr G_15118 FbcOr G_15117	cobra_0_bound	cobra_default_ub
R_HAtly	HAtly	M_ha_e <=> M_ha_l					False		cobra_0_bound	cobra_default_ub
R_HBZOPT10m	HBZOPT10m	M_4hbz_m + M_decdp_m <=> M_3dphb_m + M_ppi_m					False	G_71883	cobra_0_bound	cobra_default_ub
R_HCO3Em	HCO3Em	M_co2_m + M_h2o_m <=> M_h_m + M_hco3_m					True		cobra_default_lb	cobra_default_ub
R_HCO3_CLt	HCO3_CLt	M_cl_c + M_hco3_e <=> M_cl_e + M_hco3_c					True	G_20535 FbcOr G_240215 FbcOr G_20533 FbcOr G_20536 FbcOr G_20536	cobra_default_lb	cobra_default_ub
R_HCO3_NAt	HCO3_NAt	M_hco3_e + M_na1_e <=> M_hco3_c + M_na1_c					True	G_218756	cobra_default_lb	cobra_default_ub
R_HCOUMARINte	HCOUMARINte	M_hcoumarin_e <=> M_hcoumarin_c					True		cobra_default_lb	cobra_default_ub
R_HDCAter	HDCAter	M_hdca_r <=> M_hdca_c					False		cobra_0_bound	cobra_default_ub
R_HDCAtr	HDCAtr	M_hdca_e <=> M_hdca_c					True		cobra_default_lb	cobra_default_ub
R_HDCEAtr	HDCEAtr	M_hdcea_e <=> M_hdcea_c					True		cobra_default_lb	cobra_default_ub
R_HDD2COAtx	HDD2COAtx	M_hdd2coa_c <=> M_hdd2coa_x					True		cobra_default_lb	cobra_default_ub
R_HESTRATRIOLte	HESTRATRIOLte	M_hestratriol_c <=> M_hestratriol_e					True		cobra_default_lb	cobra_default_ub
R_HESTRATRIOLtr	HESTRATRIOLtr	M_hestratriol_c <=> M_hestratriol_r					True		cobra_default_lb	cobra_default_ub
R_HEX1	HEX1	M_atp_c + M_glc__D_c <=> M_adp_c + M_g6p_c + M_h_c					False	G_15275 FbcOr G_216019 FbcOr G_103988 FbcOr G_15275 FbcOr G_15277 FbcOr G_103988 FbcOr G_15275 FbcOr G_103988 FbcOr G_15275 FbcOr G_212032 FbcOr G_15275	cobra_0_bound	cobra_default_ub
R_HEX10	HEX10	M_atp_c + M_gam_c <=> M_adp_c + M_gam6p_c + M_h_c					False	G_103988 FbcOr G_15277 FbcOr G_15275 FbcOr G_103988 FbcOr G_216019 FbcOr G_15275 FbcOr G_103988 FbcOr G_15275 FbcOr G_15275 FbcOr G_212032 FbcOr G_15275	cobra_0_bound	cobra_default_ub
R_HEX4	HEX4	M_atp_c + M_man_c <=> M_adp_c + M_h_c + M_man6p_c					False	G_15275 FbcOr G_103988 FbcOr G_212032 FbcOr G_103988 FbcOr G_15275 FbcOr G_15275 FbcOr G_15275 FbcOr G_15277 FbcOr G_15275 FbcOr G_216019 FbcOr G_103988	cobra_0_bound	cobra_default_ub
R_HEX7	HEX7	M_atp_c + M_fru_c <=> M_adp_c + M_f6p_c + M_h_c					False	G_15275 FbcOr G_103988 FbcOr G_15275 FbcOr G_15275 FbcOr G_212032 FbcOr G_103988 FbcOr G_15277 FbcOr G_103988 FbcOr G_15275 FbcOr G_216019 FbcOr G_15275	cobra_0_bound	cobra_default_ub
R_HEXCCOAtx	HEXCCOAtx	M_hexccoa_c <=> M_hexccoa_x					True		cobra_default_lb	cobra_default_ub
R_HEXCCPT1	HEXCCPT1	M_crn_c + M_hexccoa_c <=> M_coa_c + M_hexccrn_c					False	G_12895 FbcOr G_12895 FbcOr G_12895 FbcOr G_78070 FbcOr G_12894 FbcOr G_12895	cobra_0_bound	cobra_default_ub
R_HEXCCPT2	HEXCCPT2	M_coa_m + M_hexccrn_m <=> M_crn_m + M_hexccoa_m					False	G_12896	cobra_0_bound	cobra_default_ub
R_HEXCCRNt	HEXCCRNt	M_hexccrn_c <=> M_hexccrn_m					False	G_57279	cobra_0_bound	cobra_default_ub
R_HEXCt	HEXCt	M_hexc_e <=> M_hexc_c					True		cobra_default_lb	cobra_default_ub
R_HGNTOR	HGNTOR	M_hgentis_c + M_o2_c <=> M_4mlacac_c + M_h_c					False	G_15233	cobra_0_bound	cobra_default_ub
R_HIBDm	HIBDm	M_3hmp_m + M_nad_m <=> M_2mop_m + M_h_m + M_nadh_m					True	G_58875	cobra_default_lb	cobra_default_ub
R_HISD	HISD	M_his__L_c <=> M_nh4_c + M_urcan_c					False	G_15109	cobra_0_bound	cobra_default_ub
R_HISDC	HISDC	M_h_c + M_his__L_c <=> M_co2_c + M_hista_c					False	G_13195 FbcOr G_15186	cobra_0_bound	cobra_default_ub
R_HISTASE	HISTASE	M_h2o_c + M_hista_c + M_o2_c <=> M_h2o2_c + M_im4act_c + M_nh4_c					False	G_76507 FbcOr G_237940 FbcOr G_237940	cobra_0_bound	cobra_default_ub
R_HISTAVESSEC	HISTAVESSEC	2.0 M_atp_c + 2.0 M_h2o_c + 3.0 M_hista_c <=> 2.0 M_adp_c + 2.0 M_h_c + 3.0 M_hista_e + 2.0 M_pi_c					False	G_110877 FbcOr G_214084	cobra_0_bound	cobra_default_ub
R_HISTAtu	HISTAtu	M_hista_e <=> M_hista_c					True	G_20519 FbcOr G_20518 FbcOr G_20518	cobra_default_lb	cobra_default_ub
R_HISt4	HISt4	M_his__L_e + M_na1_e <=> M_his__L_c + M_na1_c					False	G_56774 FbcOr G_67760	cobra_0_bound	cobra_default_ub
R_HIStN1	HIStN1	M_h_c + M_his__L_e + 2.0 M_na1_e <=> M_h_e + M_his__L_c + 2.0 M_na1_c					True	G_76257	cobra_default_lb	cobra_default_ub
R_HIStiDF	HIStiDF	M_his__L_e <=> M_his__L_c					False	G_69354	cobra_0_bound	cobra_default_ub
R_HKYNH	HKYNH	M_h2o_c + M_hLkynr_c <=> M_3hanthrn_c + M_ala__L_c					False	G_70789	cobra_0_bound	cobra_default_ub
R_HKt	HKt	M_atp_c + M_h2o_c + M_k_e <=> M_adp_c + M_h_e + M_k_c + M_pi_c					False	G_11944 FbcAnd G_11945	cobra_0_bound	cobra_default_ub
R_HMBS	HMBS	M_h2o_c + 4.0 M_ppbng_c <=> M_hmbil_c + 4.0 M_nh4_c					False	G_15288	cobra_0_bound	cobra_default_ub
R_HMGCOARr	HMGCOARr	2.0 M_h_r + M_hmgcoa_r + 2.0 M_nadph_r <=> M_coa_r + M_mev__R_r + 2.0 M_nadp_r					False	G_15357	cobra_0_bound	cobra_default_ub
R_HMGCOARx	HMGCOARx	2.0 M_h_x + M_hmgcoa_x + 2.0 M_nadph_x <=> M_coa_x + M_mev__R_x + 2.0 M_nadp_x					False	G_15357	cobra_0_bound	cobra_default_ub
R_HMGCOASi	HMGCOASi	M_aacoa_c + M_accoa_c + M_h2o_c <=> M_coa_c + M_h_c + M_hmgcoa_c					False	G_208715 FbcOr G_208715	cobra_0_bound	cobra_default_ub
R_HMGCOASim	HMGCOASim	M_aacoa_m + M_accoa_m + M_h2o_m <=> M_coa_m + M_h_m + M_hmgcoa_m					False	G_15360	cobra_0_bound	cobra_default_ub
R_HMGCOAtm	HMGCOAtm	M_hmgcoa_c <=> M_hmgcoa_m					True		cobra_default_lb	cobra_default_ub
R_HMGCOAtx	HMGCOAtx	M_hmgcoa_c <=> M_hmgcoa_x					True		cobra_default_lb	cobra_default_ub
R_HMGLm	HMGLm	M_hmgcoa_m <=> M_acac_m + M_accoa_m					False	G_15356 FbcOr G_208982	cobra_0_bound	cobra_default_ub
R_HMGLx	HMGLx	M_hmgcoa_x <=> M_acac_x + M_accoa_x					False	G_15356	cobra_0_bound	cobra_default_ub
R_HOMt4	HOMt4	M_hom__L_e + M_na1_e <=> M_hom__L_c + M_na1_c					False	G_11987 FbcOr G_11989 FbcOr G_11988	cobra_0_bound	cobra_default_ub
R_HOXG	HOXG	5.0 M_h_c + 3.0 M_nadph_c + 3.0 M_o2_c + M_pheme_c <=> M_biliverd_c + M_co_c + M_fe2_c + 3.0 M_h2o_c + 3.0 M_nadp_c					False	G_15368 FbcOr G_15369	cobra_0_bound	cobra_default_ub
R_HPACtr	HPACtr	M_4hphac_c <=> M_4hphac_e					True		cobra_default_lb	cobra_default_ub
R_HPCLx	HPCLx	4.0 M_h_x + M_phyt2ohcoa_x <=> M_formcoa_x + M_pristanal_x					False	G_26062	cobra_0_bound	cobra_default_ub
R_HPDCACRNCPT1	HPDCACRNCPT1	M_crn_c + M_hpdcacoa_c <=> M_coa_c + M_hpdcacrn_c					False	G_12895 FbcOr G_12895 FbcOr G_12894 FbcOr G_78070 FbcOr G_12895	cobra_0_bound	cobra_default_ub
R_HPDCACRNCPT2	HPDCACRNCPT2	M_coa_m + M_hpdcacrn_m <=> M_crn_m + M_hpdcacoa_m					False	G_12896	cobra_0_bound	cobra_default_ub
R_HPDCACRNt	HPDCACRNt	M_hpdcacrn_c <=> M_hpdcacrn_m					False	G_57279	cobra_0_bound	cobra_default_ub
R_HPDCAt	HPDCAt	M_hpdca_e <=> M_hpdca_c					True		cobra_default_lb	cobra_default_ub
R_HPROxm	HPROxm	M_4hpro__LT_m + M_nad_m <=> M_1p3h5c_m + 2.0 M_h_m + M_nadh_m					False	G_212647 FbcOr G_212647	cobra_0_bound	cobra_default_ub
R_HPYRDC	HPYRDC	M_h_c + M_hpyr_c <=> M_co2_c + M_gcald_c					False		cobra_0_bound	cobra_default_ub
R_HPYRDCm	HPYRDCm	M_h_m + M_hpyr_m <=> M_co2_m + M_gcald_m					False		cobra_0_bound	cobra_default_ub
R_HPYRR2x	HPYRR2x	M_h_c + M_hpyr_c + M_nadh_c <=> M_glyc__S_c + M_nad_c					False		cobra_0_bound	cobra_default_ub
R_HPYRRy	HPYRRy	M_h_c + M_hpyr_c + M_nadph_c <=> M_glyc__R_c + M_nadp_c					False	G_76238	cobra_0_bound	cobra_default_ub
R_HPYRtp	HPYRtp	M_hpyr_c <=> M_hpyr_x					True		cobra_default_lb	cobra_default_ub
R_HRETNtn	HRETNtn	M_hretn_c <=> M_hretn_n					True		cobra_default_lb	cobra_default_ub
R_HS1ly	HS1ly	M_h2o_l + M_hs_deg1_l <=> M_h_l + M_hs_deg2_l + M_so4_l					False	G_27029	cobra_0_bound	cobra_default_ub
R_HS2ly	HS2ly	M_h2o_l + M_hs_deg6_l <=> M_h_l + M_hs_deg7_l + M_so4_l					False	G_27029	cobra_0_bound	cobra_default_ub
R_HS3ly	HS3ly	M_h2o_l + M_hs_deg12_l <=> M_h_l + M_hs_deg13_l + M_so4_l					False	G_27029	cobra_0_bound	cobra_default_ub
R_HS4ly	HS4ly	M_h2o_l + M_hs_deg18_l <=> M_h_l + M_hs_deg19_l + M_so4_l					False	G_27029	cobra_0_bound	cobra_default_ub
R_HSAT1ly	HSAT1ly	M_accoa_c + M_hs_deg2_l <=> M_coa_c + M_h_l + M_hs_deg3_l					False		cobra_0_bound	cobra_default_ub
R_HSAT2ly	HSAT2ly	M_accoa_c + M_hs_deg7_l <=> M_coa_c + M_h_l + M_hs_deg8_l					False		cobra_0_bound	cobra_default_ub
R_HSAT3ly	HSAT3ly	M_accoa_c + M_hs_deg13_l <=> M_coa_c + M_h_l + M_hs_deg14_l					False		cobra_0_bound	cobra_default_ub
R_HSAT4ly	HSAT4ly	M_accoa_c + M_hs_deg19_l <=> M_coa_c + M_h_l + M_hs_deg20_l					False		cobra_0_bound	cobra_default_ub
R_HSD11B1r	HSD11B1r	M_cortsn_r + M_h_r + M_nadph_r <=> M_crtsl_r + M_nadp_r					True	G_15483 FbcOr G_15483	cobra_default_lb	cobra_default_ub
R_HSD11B2r	HSD11B2r	M_cortsn_r + M_h_r + M_nadh_r <=> M_crtsl_r + M_nad_r					True	G_15484	cobra_default_lb	cobra_default_ub
R_HSD17B1	HSD17B1	M_estrone_c + M_h_c + M_nadph_c <=> M_estradiol_c + M_nadp_c					True	G_15485 FbcOr G_14979	cobra_default_lb	cobra_default_ub
